출발 행정동 코드,도착 행정동 코드,이동인구(합)
31050,11120,807797.98
31050,11130,1410332.17
31050,11140,3023834.83
31050,11150,7304711.62
31050,11160,9220723.91
31050,11170,13632809.84
31050,11180,3283414.7600000002
31050,11190,7729393.35
31050,11200,2150323.54
31050,11210,2485834.22
31050,11220,2985147.36
31050,11230,4107321.21
31050,11240,1388906.82
31050,11250,532457.42
31060,11010,828384.24
31060,11020,963101.09
31060,11030,715295.41
31060,11040,348164.65
31060,11050,292006.01
31060,11060,272630.58
31060,11070,155549.54
31060,11080,245135.73
31060,11090,113973.99
31060,11100,93167.38
31060,11110,189221.07
31060,11120,316753.31
31060,11130,536999.63
31060,11140,1187774.01
31060,11150,1998124.7
31060,11160,1545165.16
31060,11170,13521533.41
31060,11180,10093137.0
31060,11190,4050902.73
31060,11200,1648565.36
31060,11210,2927779.11
31060,11220,1710483.58
31060,11230,2108339.74
31060,11240,747259.7
31060,11250,279730.85
31070,11010,344251.44
31070,11020,335964.72
31070,11030,388405.31
31070,11040,178541.88
31070,11050,208724.32
31070,11060,166627.04
31070,11070,132794.65
31070,11080,160622.13999999998
31070,11090,100608.88
31070,11100,84562.54
31070,11110,165206.85
31070,11120,137157.41
31070,11130,181029.51
31070,11140,286764.45
31070,11150,191145.96
31070,11160,326234.22
31070,11170,483665.12
31070,11180,328326.85
31070,11190,633918.4
31070,11200,268604.12
31070,11210,334880.25
31070,11220,799137.61
31070,11230,1075274.19
31070,11240,702985.01
31070,11250,264874.12
31080,11010,297701.08
31080,11020,192093.71
31080,11030,106104.01
31080,11040,118971.58
31080,11050,113747.51
31080,11060,296674.79
31080,11070,177117.38999999998
31080,11080,231911.62
31080,11090,220575.08
31080,11100,499055.09
31080,11110,596451.77
31080,11120,78141.02
31080,11130,68763.73
31080,11140,90017.76
31080,11150,34348.25
31080,11160,78143.96
31080,11170,64832.2
31080,11180,24573.4
31080,11190,102803.78
31080,11200,56175.46
31080,11210,48625.159999999996
31080,11220,118752.05
31080,11230,221575.64
31080,11240,165989.96
31080,11250,111234.70999999999
31091,11010,393799.78
31091,11020,479955.46
31091,11030,288328.33
31091,11040,187696.27
31091,11050,152749.92
31091,11060,128539.86
31091,11070,77349.3
31091,11080,130561.77
31091,11090,65573.71
31091,11100,43580.65
31091,11110,84373.76
31091,11120,103318.89
31091,11130,164913.46
31091,11140,326717.24
31091,11150,195751.44
31091,11160,338205.74
31091,11170,585438.52
31091,11180,565286.91
31091,11190,668799.09
31091,11200,341286.68
31091,11210,448958.4
31091,11220,844596.0599999999
31091,11230,1023021.85
31091,11240,440830.85
31091,11250,141063.6
31092,11010,368954.97
31092,11020,455545.15
31092,11030,343848.05
31092,11040,200980.56
31092,11050,191735.0
31092,11060,181866.85
31092,11070,117019.4
31092,11080,178337.47
31092,11090,99273.9
31092,11100,94045.19
31092,11110,136159.12
31092,11120,165527.93
31092,11130,210407.87
31092,11140,377791.19
31092,11150,306617.55
31092,11160,529832.89
31092,11170,905929.44
31092,11180,674821.36
31092,11190,878104.9
31092,11200,405123.35
31092,11210,584729.42
31092,11220,809370.48
31092,11230,1091262.02
31092,11240,532417.63
31092,11250,244626.67
31101,11010,4363950.64
31101,11020,3671228.93
31101,11030,2105312.54
31101,11040,1039134.48
31101,11050,610014.72
31101,11060,923603.16
31101,11070,479771.14
31101,11080,1242940.41
31101,11090,667762.68
31101,11100,550332.85
31101,11110,865465.34
31101,11120,21461833.5
31101,11130,6105476.45
31101,11140,8896687.06
31101,11150,1529538.94
31101,11160,4969420.28
31101,11170,1259723.13
31101,11180,602603.8099999999
31101,11190,3419623.96
31101,11200,978971.4299999999
31101,11210,818061.94
31101,11220,2083977.68
31101,11230,3020116.44
31101,11240,1146053.4
31101,11250,550900.57
31103,11010,1694607.51
31103,11020,1645929.91
31103,11030,1039176.52
31103,11040,504140.43
31103,11050,320994.0
31103,11060,429859.93
31103,11070,238566.8
31103,11080,514516.3
31103,11090,269249.27999999997
31103,11100,251043.08
31103,11110,464848.14
31103,11120,3427209.06
31103,11130,1954157.0
31103,11140,3167773.27
31103,11150,805117.91
31103,11160,2573867.03
31103,11170,698221.99
31103,11180,322956.17
31103,11190,1838002.2
31103,11200,563368.38
31103,11210,473895.69
31103,11220,1228354.4
31103,11230,1712772.75
31103,11240,679145.58
31103,11250,295902.96
31104,11010,1321884.42
31104,11020,1306535.39
31104,11030,771900.03
31104,11040,377547.71
31104,11050,247072.35
31104,11060,306648.52
31104,11070,166417.18
31104,11080,370738.75
31104,11090,190536.07
31104,11100,151972.68
31104,11110,277814.96
31104,11120,1616228.0
31104,11130,1237874.6
31104,11140,2307204.7
31104,11150,510550.69
31104,11160,1702586.89
31104,11170,489326.77
31104,11180,246274.88
31104,11190,1386443.71
31104,11200,402609.36
31104,11210,357387.57
31104,11220,910497.17
31104,11230,1337108.96
31104,11240,517883.67
31104,11250,221397.9
31110,11010,580214.24
31110,11020,703737.71
31110,11030,725393.03
31110,11040,313206.23
31110,11050,281676.5
31110,11060,207380.88
31110,11070,174610.5
31110,11080,283462.47
31110,11090,157511.63999999998
31110,11100,112860.93
31110,11110,206967.51
31110,11120,213791.41
31110,11130,307694.54
31110,11140,474859.13
31110,11150,244911.21
31110,11160,418695.23
31110,11170,508741.55
31110,11180,406832.21
31110,11190,819487.47
31110,11200,1546795.21
31110,11210,1935659.12
31110,11220,5266292.71
31110,11230,2551924.93
31110,11240,1001069.09
31110,11250,325440.96
31120,11010,1024072.34
31120,11020,1121053.56
31120,11030,573873.16
31120,11040,1507251.03
31120,11050,3523591.14
31120,11060,1960126.35
31120,11070,5381672.5
31120,11080,912477.75
31120,11090,456364.35
31120,11100,537378.64
31120,11110,2362907.09
31120,11120,217472.01
31120,11130,313843.9
31120,11140,488476.63
31120,11150,112543.94
31120,11160,306283.08
31120,11170,209283.15
31120,11180,123245.91
31120,11190,487598.43
31120,11200,254477.63999999998
31120,11210,218685.63999999998
31120,11220,1115901.03
31120,11230,2967829.18
31120,11240,3061375.46
31120,11250,3016571.71
31130,11010,2868365.23
31130,11020,3080303.59
31130,11030,1551700.9
31130,11040,3283080.85
31130,11050,4688507.34
31130,11060,4931818.42
31130,11070,10181673.11
31130,11080,3073622.35
31130,11090,1845651.4
31130,11100,2329102.2
31130,11110,11499241.01
31130,11120,705984.32
31130,11130,914837.78
31130,11140,1400665.78
31130,11150,365895.36
31130,11160,915031.66
31130,11170,638831.08
31130,11180,332749.64
31130,11190,1332335.71
31130,11200,772285.34
31130,11210,662581.05
31130,11220,2918089.88
31130,11230,7024984.45
31130,11240,7448571.87
31130,11250,5593607.94
31140,11010,203552.79
31140,11020,207132.99
31140,11030,135561.31
31140,11040,91052.81
31140,11050,100903.75
31140,11060,89441.63
31140,11070,57021.84
31140,11080,72919.63
31140,11090,40565.78
31140,11100,35510.05
31140,11110,70858.55
31140,11120,57435.35
31140,11130,82788.35
31140,11140,129311.41
31140,11150,74203.54
31140,11160,152146.67
31140,11170,250041.61
31140,11180,200525.58
31140,11190,325326.76
31140,11200,130840.45
31140,11210,165834.15
31140,11220,486084.31
31140,11230,725600.68
31140,11240,332559.27
31140,11250,131444.42
31150,11010,556155.57
31150,11020,635224.44
31150,11030,469516.83
31150,11040,272670.79
31150,11050,247057.91
31150,11060,235999.38999999998
31150,11070,156932.48
31150,11080,223289.58
31150,11090,122440.66
31150,11100,97659.18
31150,11110,181072.83
31150,11120,261132.32
31150,11130,347080.52
31150,11140,684558.39
31150,11150,904647.87
31150,11160,1155078.85
31150,11170,3255785.7
31150,11180,2064428.83
31150,11190,1835656.77
31150,11200,756393.27
31150,11210,1499237.26
31150,11220,1256244.27
31150,11230,1616026.34
31150,11240,730896.19
31150,11250,336756.76
31160,11010,600435.55
31160,11020,745064.93
31160,11030,515307.82
31160,11040,241979.4
31160,11050,196134.76
31160,11060,198748.16999999998
31160,11070,97001.78
31160,11080,183926.99
31160,11090,109167.43
31160,11100,72360.75
31160,11110,116165.25
31160,11120,135158.54
31160,11130,266058.64
31160,11140,501186.06
31160,11150,241082.36
31160,11160,474499.67
31160,11170,906076.42
31160,11180,1088156.21
31160,11190,1108513.22
31160,11200,611502.47
31160,11210,816042.42
31160,11220,1707479.76
31160,11230,1768725.2
31160,11240,678631.96
31160,11250,203682.58
31170,11010,362083.24
31170,11020,487180.27
31170,11030,362568.52999999997
31170,11040,184958.88999999998
31170,11050,167782.79
31170,11060,128529.51
31170,11070,76313.58
31170,11080,128989.81999999999
31170,11090,62991.06
31170,11100,55730.25
31170,11110,106917.48
31170,11120,93323.46
31170,11130,171917.79
31170,11140,300604.42
31170,11150,160442.51
31170,11160,287868.62
31170,11170,454915.86
31170,11180,535380.24
31170,11190,564863.46
31170,11200,590227.41
31170,11210,715309.35
31170,11220,1813176.88
31170,11230,1518856.29
31170,11240,667540.05
31170,11250,212702.19
31180,11010,1338096.33
31180,11020,1583026.57
31180,11030,823125.13
31180,11040,1853532.05
31180,11050,3328215.24
31180,11060,1433831.48
31180,11070,1436804.83
31180,11080,749943.26
31180,11090,372431.77
31180,11100,375302.68
31180,11110,1108740.97
31180,11120,307791.68
31180,11130,478176.31
31180,11140,786834.67
31180,11150,244377.06
31180,11160,589719.73
31180,11170,386493.75
31180,11180,242332.8
31180,11190,969978.14
31180,11200,567499.53
31180,11210,521511.66
31180,11220,2783361.33
31180,11230,7088838.14
31180,11240,20603009.62
31180,11250,27924547.03
31191,11010,403378.34
31191,11020,445292.17
31191,11030,332129.07
31191,11040,313572.2
31191,11050,336332.18
31191,11060,254685.79
31191,11070,201170.76
31191,11080,231505.77
31191,11090,124006.1
31191,11100,111123.13
31191,11110,232370.71
31191,11120,171227.07
31191,11130,214053.06
31191,11140,323509.07
31191,11150,205088.33
31191,11160,324730.74
31191,11170,348771.0
31191,11180,221892.02
31191,11190,453422.72
31191,11200,331930.78
31191,11210,411705.21
31191,11220,1376265.13
31191,11230,1850074.72
31191,11240,1175447.43
31191,11250,494335.69
31192,11010,982005.7
31192,11020,1129400.03
31192,11030,622172.74
31192,11040,597341.23
31192,11050,545208.96
31192,11060,353057.6
31192,11070,195904.85
31192,11080,302996.34
31192,11090,131601.02
31192,11100,109165.95
31192,11110,247177.13
31192,11120,178846.46
31192,11130,366602.8
31192,11140,532893.07
31192,11150,202374.48
31192,11160,453072.19
31192,11170,389064.2
31192,11180,314770.72
31192,11190,703425.81
31192,11200,480168.84
31192,11210,540088.94
31192,11220,3309199.32
31192,11230,4921881.13
31192,11240,2348531.98
31192,11250,686159.46
31193,11010,1092986.4
31193,11020,1256528.15
31193,11030,610381.07
31193,11040,601076.89
31193,11050,519346.39
31193,11060,297702.05
31193,11070,156730.72
31193,11080,275725.41
31193,11090,119760.58
31193,11100,95542.68
31193,11110,217043.59
31193,11120,155646.54
31193,11130,362063.52999999997
31193,11140,539550.67
31193,11150,152990.62
31193,11160,448876.52999999997
31193,11170,342330.04
31193,11180,235848.86
31193,11190,750144.87
31193,11200,465513.42
31193,11210,517126.0
31193,11220,4234424.35
31193,11230,5948261.18
31193,11240,2303270.82
31193,11250,594780.29
31200,11010,1259061.79
31200,11020,1289789.02
31200,11030,1094630.48
31200,11040,524595.17
31200,11050,402565.0
31200,11060,505650.83999999997
31200,11070,347683.48
31200,11080,610772.22
31200,11090,359599.97
31200,11100,403825.26
31200,11110,610349.52
31200,11120,2642347.92
31200,11130,1621657.24
31200,11140,3083572.17
31200,11150,858480.51
31200,11160,2405408.73
31200,11170,934946.54
31200,11180,432857.68
31200,11190,1855052.18
31200,11200,619750.19
31200,11210,582516.67
31200,11220,957832.68
31200,11230,1303152.82
31200,11240,701486.32
31200,11250,392698.66
31210,11010,217980.06
31210,11020,209932.71
31210,11030,171862.42
31210,11040,206275.18
31210,11050,313299.33
31210,11060,198708.99
31210,11070,210567.76
31210,11080,171858.54
31210,11090,109455.86
31210,11100,102639.06999999999
31210,11110,250862.34
31210,11120,106846.77
31210,11130,107151.35
31210,11140,156993.13
31210,11150,102604.21
31210,11160,177090.15
31210,11170,183152.85
31210,11180,110615.34
31210,11190,233448.26
31210,11200,172886.58
31210,11210,239445.8
31210,11220,598279.77
31210,11230,890216.51
31210,11240,995701.43
31210,11250,597579.24
31220,11010,167391.95
31220,11020,156818.26
31220,11030,113923.75
31220,11040,121053.99
31220,11050,139766.7
31220,11060,95353.13
31220,11070,91652.48
31220,11080,95724.39
31220,11090,60367.76
31220,11100,52017.99
31220,11110,114451.1
31220,11120,77061.26
31220,11130,83640.14
31220,11140,138736.92
31220,11150,85209.24
31220,11160,136751.57
31220,11170,161142.98
31220,11180,95022.49
31220,11190,204157.8
31220,11200,160937.11
31220,11210,161885.75
31220,11220,472326.55
31220,11230,492879.2
31220,11240,404499.93
31220,11250,193288.87
31230,11010,1334012.51
31230,11020,1615647.01
31230,11030,1110102.84
31230,11040,522213.97
31230,11050,377292.71
31230,11060,390391.5
31230,11070,250932.69
31230,11080,458073.15
31230,11090,236474.68
31230,11100,201786.46
31230,11110,365048.18
31230,11120,1063184.73
31230,11130,1360118.38
31230,11140,3025040.9
31230,11150,2599740.0
31230,11160,11313711.08
31230,11170,1561778.02
31230,11180,626310.9
31230,11190,4036859.79
31230,11200,1002302.33
31230,11210,797107.28
31230,11220,1666068.24
31230,11230,2193452.01
31230,11240,908201.91
31230,11250,367073.86
31240,11010,851399.26
31240,11020,1059135.16
31240,11030,695572.57
31240,11040,515641.68
31240,11050,521324.19
31240,11060,364588.36
31240,11070,288012.27
31240,11080,381061.59
31240,11090,213980.58
31240,11100,180915.1
31240,11110,359312.51
31240,11120,328535.72
31240,11130,463899.36
31240,11140,777433.6
31240,11150,518630.76
31240,11160,884718.88
31240,11170,1306129.27
31240,11180,1017967.18
31240,11190,1403905.26
31240,11200,842009.49
31240,11210,1112798.7
31240,11220,2797731.66
31240,11230,3707053.56
31240,11240,2024317.22
31240,11250,730309.09
31250,11010,650495.87
31250,11020,765072.14
31250,11030,471580.81
31250,11040,780715.14
31250,11050,989121.29
31250,11060,520450.67
31250,11070,477574.27999999997
31250,11080,382956.77
31250,11090,217270.48
31250,11100,191524.6
31250,11110,456552.83999999997
31250,11120,214371.08
31250,11130,265980.02999999997
31250,11140,423725.35
31250,11150,207189.98
31250,11160,413773.22
31250,11170,371006.7
31250,11180,266978.85
31250,11190,565992.73
31250,11200,396067.85
31250,11210,516425.27999999997
31250,11220,2423202.44
31250,11230,4343557.02
31250,11240,4579761.27
31250,11250,2654542.95
31260,11010,1008065.51
31260,11020,761383.69
31260,11030,394441.64
31260,11040,483894.09
31260,11050,482514.16
31260,11060,887131.37
31260,11070,809411.58
31260,11080,909222.32
31260,11090,1105845.02
31260,11100,2054790.53
31260,11110,2602327.74
31260,11120,1868637.16
31260,11130,461729.81
31260,11140,474354.24
31260,11150,186652.93
31260,11160,450487.4
31260,11170,285650.33999999997
31260,11180,119698.54
31260,11190,443444.25
31260,11200,226056.9
31260,11210,194448.86
31260,11220,494708.49
31260,11230,961291.0
31260,11240,837247.53
31260,11250,503307.13
31270,11010,301446.1
31270,11020,234523.4
31270,11030,176341.69
31270,11040,314073.76
31270,11050,440892.69
31270,11060,479388.64
31270,11070,679387.75
31270,11080,491191.16
31270,11090,527180.24
31270,11100,912987.47
31270,11110,1575934.14
31270,11120,225132.4
31270,11130,154869.69
31270,11140,201666.3
31270,11150,121685.02
31270,11160,223436.75
31270,11170,134606.3
31270,11180,59935.79
31270,11190,206116.73
31270,11200,132665.51
31270,11210,121203.36
31270,11220,324945.01
31270,11230,548871.91
31270,11240,706031.37
31270,11250,475873.3
31280,11010,128269.26
31280,11020,112815.55
31280,11030,110401.11
31280,11040,131671.55
31280,11050,192270.97
31280,11060,125747.27
31280,11070,130971.05
31280,11080,113789.44
31280,11090,67844.83
31280,11100,63640.07
31280,11110,143271.78
31280,11120,73241.14
31280,11130,71876.46
31280,11140,109503.4
31280,11150,76164.99
31280,11160,108552.81
31280,11170,106406.45
31280,11180,63178.479999999996
31280,11190,145538.02
31280,11200,122373.33
31280,11210,136463.48
31280,11220,434526.1
31280,11230,601084.96
31280,11240,573649.91
31280,11250,338605.25
31350,11010,64904.87
31350,11020,41660.42
31350,11030,39581.3
31350,11040,36727.7
31350,11050,44649.82
31350,11060,76452.24
31350,11070,66660.94
31350,11080,74841.81999999999
31350,11090,80895.08
31350,11100,143817.04
31350,11110,170243.51
31350,11120,71962.11
31350,11130,57575.78
31350,11140,57041.55
31350,11150,38743.97
31350,11160,86447.74
31350,11170,39778.6
31350,11180,14438.22
31350,11190,53386.8
31350,11200,30444.25
31350,11210,29167.72
31350,11220,38479.63
31350,11230,53935.65
31350,11240,69432.79
31350,11250,47659.21
31370,11010,196501.48
31370,11020,177269.75
31370,11030,224584.99
31370,11040,238996.4
31370,11050,345943.16
31370,11060,364717.14
31370,11070,522764.2
31370,11080,293196.54
31370,11090,172974.39
31370,11100,196439.58
31370,11110,444111.64
31370,11120,161961.58
31370,11130,139159.92
31370,11140,194873.53
31370,11150,128945.11
31370,11160,202561.55
31370,11170,135404.95
31370,11180,59060.159999999996
31370,11190,200325.12
31370,11200,160022.7
31370,11210,163763.41
31370,11220,317170.09
31370,11230,579621.48
31370,11240,689665.45
31370,11250,484783.55
31380,11010,449041.98
31380,11020,369480.45
31380,11030,297895.44
31380,11040,509841.41
31380,11050,595302.0599999999
31380,11060,696692.1
31380,11070,753732.4
31380,11080,396891.28
31380,11090,198328.91
31380,11100,217383.51
31380,11110,548125.88
31380,11120,187477.08
31380,11130,194051.05
31380,11140,278710.05
31380,11150,134939.71
31380,11160,233910.86
31380,11170,162626.05
31380,11180,82278.91
31380,11190,283690.85
31380,11200,232995.83
31380,11210,219111.17
31380,11220,591508.29
31380,11230,1136106.18
31380,11240,1358719.91
31380,11250,1161206.09
